Sexe;Age;Code région;Nom de la région;Code département;Code arrondissement;Code canton;Code commune;Nom de la commune;Population municipale;Population comptée à part;Population totale
;;76;Occitanie;31;3;27;211;Gargas;758.0;9.0;767.0
;;76;Occitanie;31;2;14;218;Gensac-de-Boulogne;97.0;1.0;98.0
;;76;Occitanie;31;1;01;219;Gensac-sur-Garonne;452.0;3.0;455.0
;;76;Occitanie;31;2;02;222;Gouaux-de-Luchon;43.0;1.0;44.0
;;76;Occitanie;31;1;06;229;Gratens;763.0;15.0;778.0
;;76;Occitanie;31;2;06;239;L' Isle-en-Dodon;1622.0;25.0;1647.0
;;76;Occitanie;31;2;14;246;Labarthe-Inard;872.0;16.0;888.0
;;76;Occitanie;31;1;09;253;Labastidette;2946.0;42.0;2988.0
;;76;Occitanie;31;1;12;263;Lagardelle-sur-Lèze;3304.0;60.0;3364.0
;;76;Occitanie;31;2;14;274;Larcan;180.0;5.0;185.0
;;76;Occitanie;31;3;08;275;Laréole;159.0;5.0;164.0
;;76;Occitanie;31;3;08;277;Lasserre-Pradère;1590.0;35.0;1625.0
;;76;Occitanie;31;1;01;280;Latrape;437.0;12.0;449.0
;;76;Occitanie;31;3;08;281;Launac;1305.0;34.0;1339.0
;;76;Occitanie;31;2;14;294;Lespiteau;79.0;1.0;80.0
;;76;Occitanie;31;2;06;301;Lilhac;136.0;1.0;137.0
;;76;Occitanie;31;2;02;314;Mancioux;379.0;8.0;387.0
;;76;Occitanie;31;3;13;328;Mauremont;333.0;13.0;346.0
;;76;Occitanie;31;3;13;329;Maurens;207.0;3.0;210.0
;;76;Occitanie;31;3;24;352;Mondouzil;213.0;11.0;224.0
;;76;Occitanie;31;1;06;362;Montberaud;195.0;6.0;201.0
;;76;Occitanie;31;3;13;368;Montclar-Lauragais;245.0;13.0;258.0
;;76;Occitanie;31;3;13;377;Montgaillard-Lauragais;689.0;9.0;698.0
;;76;Occitanie;31;3;07;381;Montgiscard;2586.0;51.0;2637.0
;;76;Occitanie;31;3;10;383;Montjoire;1262.0;25.0;1287.0
;;76;Occitanie;31;2;06;386;Montoulieu-Saint-Bernard;223.0;6.0;229.0
;;76;Occitanie;31;3;24;389;Montrabé;4322.0;56.0;4378.0
;;76;Occitanie;31;1;09;395;Muret;25653.0;570.0;26223.0
;;76;Occitanie;31;2;02;404;Oô;103.0;4.0;107.0
;;76;Occitanie;31;3;04;409;Péchabou;2465.0;59.0;2524.0
;;76;Occitanie;31;3;10;410;Pechbonnieu;4792.0;92.0;4884.0
;;76;Occitanie;31;2;06;415;Peyrouzet;81.0;1.0;82.0
;;76;Occitanie;31;2;02;426;Pointis-de-Rivière;835.0;10.0;845.0
;;76;Occitanie;31;2;14;427;Pointis-Inard;920.0;19.0;939.0
;;76;Occitanie;31;3;07;429;Pompertuzat;2203.0;46.0;2249.0
;;76;Occitanie;31;2;02;432;Portet-de-Luchon;38.0;0.0;38.0
;;76;Occitanie;31;3;07;437;Pouze;87.0;4.0;91.0
;;76;Occitanie;31;2;14;449;Régades;131.0;4.0;135.0
;;76;Occitanie;31;1;12;460;Roquettes;4292.0;70.0;4362.0
;;76;Occitanie;31;2;02;472;Saint-Bertrand-de-Comminges;233.0;6.0;239.0
;;76;Occitanie;31;1;09;475;Saint-Clar-de-Rivière;1664.0;33.0;1697.0
;;76;Occitanie;31;3;10;489;Saint-Jean-Lherm;430.0;8.0;438.0
;;76;Occitanie;31;2;06;494;Saint-Laurent;177.0;3.0;180.0
;;76;Occitanie;31;3;10;497;Saint-Loup-Cammas;2343.0;51.0;2394.0
;;76;Occitanie;31;2;14;498;Saint-Loup-en-Comminges;38.0;0.0;38.0
;;76;Occitanie;31;2;02;503;Saint-Martory;1039.0;16.0;1055.0
;;76;Occitanie;31;2;02;509;Saint-Pé-d'Ardet;166.0;3.0;169.0
;;76;Occitanie;31;2;14;510;Saint-Pé-Delbosc;144.0;1.0;145.0
;;76;Occitanie;31;3;10;511;Saint-Pierre;261.0;6.0;267.0
;;76;Occitanie;31;1;01;517;Saint-Sulpice-sur-Lèze;2288.0;63.0;2351.0
;;76;Occitanie;31;3;07;480;Sainte-Foy-d'Aigrefeuille;2512.0;41.0;2553.0
;;76;Occitanie;31;2;02;524;Salles-et-Pratviel;127.0;2.0;129.0
;;76;Occitanie;31;2;14;531;Sarrecave;72.0;1.0;73.0
;;76;Occitanie;31;3;13;534;Saussens;215.0;2.0;217.0
;;76;Occitanie;31;3;03;541;Seilh;3311.0;78.0;3389.0
;;76;Occitanie;31;3;13;569;Vaudreuille;385.0;10.0;395.0
;;76;Occitanie;31;3;13;570;Vaux;308.0;5.0;313.0
;;76;Occitanie;31;3;08;577;Vignaux;157.0;5.0;162.0
;;76;Occitanie;31;3;27;581;Villaudric;1649.0;33.0;1682.0
;;76;Occitanie;32;3;01;004;Arblade-le-Bas;131.0;3.0;134.0
;;76;Occitanie;32;2;12;005;Arblade-le-Haut;319.0;11.0;330.0
;;76;Occitanie;32;3;03;015;Aujan-Mournède;90.0;1.0;91.0
;;76;Occitanie;32;1;13;016;Auradé;676.0;16.0;692.0
;;76;Occitanie;32;1;03;018;Aurimont;215.0;3.0;218.0
;;76;Occitanie;32;2;11;021;Avensac;73.0;0.0;73.0
;;76;Occitanie;32;3;01;022;Avéron-Bergelle;182.0;7.0;189.0
;;76;Occitanie;32;3;16;030;Bars;124.0;3.0;127.0
;;76;Occitanie;32;2;02;037;Beaumont;125.0;7.0;132.0
;;76;Occitanie;32;3;15;039;Beccas;122.0;3.0;125.0
;;76;Occitanie;32;1;03;040;Bédéchan;133.0;1.0;134.0
;;76;Occitanie;32;3;15;045;Berdoues;421.0;12.0;433.0
;;76;Occitanie;32;3;01;046;Bernède;186.0;6.0;192.0
;;76;Occitanie;32;3;06;060;Boucagnères;205.0;3.0;208.0
;;76;Occitanie;32;2;12;062;Bourrouillan;167.0;4.0;171.0
;;76;Occitanie;32;3;03;067;Cabas-Loumassès;48.0;1.0;49.0
;;76;Occitanie;32;2;02;075;Cassaigne;227.0;3.0;230.0
;;76;Occitanie;32;2;14;085;Castet-Arrouy;174.0;6.0;180.0
;;76;Occitanie;32;1;08;088;Castillon-Debats;333.0;1.0;334.0
;;76;Occitanie;32;1;10;089;Castillon-Massas;225.0;6.0;231.0
;;76;Occitanie;32;2;11;092;Catonvielle;105.0;1.0;106.0
;;76;Occitanie;32;2;12;094;Caupenne-d'Armagnac;446.0;11.0;457.0
;;76;Occitanie;32;2;12;096;Cazaubon;1663.0;37.0;1700.0
;;76;Occitanie;32;1;17;098;Cazaux-Savès;329.0;14.0;343.0
;;76;Occitanie;32;2;02;100;Cazeneuve;170.0;5.0;175.0
;;76;Occitanie;32;2;09;101;Céran;229.0;4.0;233.0
;;76;Occitanie;32;2;09;102;Cézan;203.0;4.0;207.0
;;76;Occitanie;32;2;08;110;Courrensan;394.0;6.0;400.0
;;76;Occitanie;32;2;12;113;Cravencères;93.0;2.0;95.0
;;76;Occitanie;32;2;08;115;Dému;318.0;4.0;322.0
;;76;Occitanie;32;2;11;120;Encausse;444.0;7.0;451.0
;;76;Occitanie;32;1;13;121;Endoufielle;516.0;16.0;532.0
;;76;Occitanie;32;3;03;122;Esclassan-Labastide;345.0;13.0;358.0
;;76;Occitanie;32;2;12;127;Estang;664.0;14.0;678.0
;;76;Occitanie;32;2;02;149;Gondrin;1179.0;22.0;1201.0
;;76;Occitanie;32;3;15;152;Haget;353.0;14.0;367.0
;;76;Occitanie;32;3;06;153;Haulies;152.0;6.0;158.0
;;76;Occitanie;32;2;12;155;Le Houga;1186.0;39.0;1225.0
;;76;Occitanie;32;3;16;159;L' Isle-de-Noé;543.0;15.0;558.0
;;76;Occitanie;32;3;16;164;Juillac;116.0;1.0;117.0
;;76;Occitanie;32;3;15;167;Laas;318.0;5.0;323.0
;;76;Occitanie;32;3;15;177;Lagarde-Hachan;167.0;5.0;172.0
;;76;Occitanie;32;2;12;193;Larée;237.0;9.0;246.0
;;76;Occitanie;32;2;02;194;Larressingle;213.0;5.0;218.0
;;76;Occitanie;32;1;03;198;Lartigue;196.0;4.0;200.0
;;76;Occitanie;32;1;17;206;Laymont;230.0;2.0;232.0
;;76;Occitanie;32;2;12;214;Loubédat;111.0;5.0;116.0
;;76;Occitanie;32;3;01;218;Loussous-Débat;73.0;1.0;74.0
;;76;Occitanie;32;1;08;219;Lupiac;310.0;11.0;321.0
;;76;Occitanie;32;2;12;222;Magnan;231.0;8.0;239.0
;;76;Occitanie;32;2;07;224;Maignaut-Tauzia;215.0;3.0;218.0
;;76;Occitanie;32;3;15;225;Malabat;97.0;5.0;102.0
;;76;Occitanie;32;3;03;228;Manent-Montané;87.0;1.0;88.0
;;76;Occitanie;32;2;02;230;Mansencôme;45.0;0.0;45.0
;;76;Occitanie;32;3;01;244;Maulichères;157.0;3.0;160.0
;;76;Occitanie;32;1;10;251;Mérens;68.0;0.0;68.0
;;76;Occitanie;32;3;15;252;Miélan;1132.0;15.0;1147.0
;;76;Occitanie;32;3;15;254;Miramont-d'Astarac;351.0;8.0;359.0
;;76;Occitanie;32;2;09;255;Miramont-Latour;144.0;5.0;149.0
;;76;Occitanie;32;1;10;258;Mirepoix;229.0;5.0;234.0
;;76;Occitanie;32;1;13;268;Monferran-Savès;802.0;19.0;821.0
;;76;Occitanie;32;2;11;269;Monfort;513.0;7.0;520.0
;;76;Occitanie;32;1;17;277;Montamat;109.0;3.0;112.0
;;76;Occitanie;32;3;15;278;Montaut;123.0;2.0;125.0
;;76;Occitanie;32;3;03;287;Monties;82.0;2.0;84.0
;;76;Occitanie;32;1;04;307;Pavie;2540.0;123.0;2663.0
;;76;Occitanie;32;1;17;308;Pébées;100.0;0.0;100.0
;;76;Occitanie;32;2;12;310;Perchède;105.0;2.0;107.0
;;76;Occitanie;32;1;06;312;Pessan;659.0;13.0;672.0
;;76;Occitanie;32;2;14;314;Peyrecave;70.0;5.0;75.0
;;76;Occitanie;32;2;09;318;Pis;95.0;3.0;98.0
;;76;Occitanie;32;3;16;319;Plaisance;1426.0;26.0;1452.0
;;76;Occitanie;32;3;15;323;Ponsampère;97.0;5.0;102.0
;;76;Occitanie;32;2;14;328;Pouy-Roquelaure;115.0;2.0;117.0
;;76;Occitanie;32;1;10;335;Puycasquier;428.0;10.0;438.0
;;76;Occitanie;32;2;08;338;Ramouzens;185.0;4.0;189.0
;;76;Occitanie;32;3;16;342;Ricourt;47.0;2.0;49.0
;;76;Occitanie;32;1;10;348;Roquelaure;577.0;24.0;601.0
;;76;Occitanie;32;1;08;352;Rozès;113.0;4.0;117.0
;;76;Occitanie;32;1;17;387;Saint-Loube;99.0;3.0;102.0
;;76;Occitanie;32;3;15;389;Saint-Martin;442.0;12.0;454.0
;;76;Occitanie;32;2;14;391;Saint-Martin-de-Goyne;126.0;4.0;130.0
;;76;Occitanie;32;2;11;399;Saint-Orens;80.0;4.0;84.0
;;76;Occitanie;32;2;07;400;Saint-Orens-Pouy-Petit;178.0;9.0;187.0
;;76;Occitanie;32;2;09;405;Sainte-Radegonde;175.0;6.0;181.0
;;76;Occitanie;32;3;03;409;Samaran;76.0;5.0;81.0
;;76;Occitanie;32;1;17;420;Sauvimont;66.0;3.0;69.0
;;76;Occitanie;32;1;13;425;Ségoufielle;1174.0;22.0;1196.0
;;76;Occitanie;32;1;17;432;Seysses-Savès;245.0;9.0;254.0
;;76;Occitanie;32;1;17;433;Simorre;695.0;18.0;713.0
;;76;Occitanie;32;3;01;439;Tarsac;158.0;2.0;160.0
;;76;Occitanie;32;2;11;448;Touget;501.0;19.0;520.0
;;76;Occitanie;32;3;16;450;Tourdun;126.0;1.0;127.0
;;76;Occitanie;32;2;09;457;Urdens;267.0;12.0;279.0
;;76;Occitanie;32;2;12;458;Urgosse;239.0;5.0;244.0
;;76;Occitanie;32;2;07;459;Valence-sur-Baïse;1137.0;22.0;1159.0
;;76;Occitanie;09;2;09;003;L' Aiguillon;375.0;7.0;382.0
;;76;Occitanie;09;3;03;007;Allières;75.0;0.0;75.0
;;76;Occitanie;09;3;03;008;Alos;116.0;1.0;117.0
;;76;Occitanie;09;3;04;014;Argein;192.0;7.0;199.0
;;76;Occitanie;09;3;04;018;Arrout;92.0;4.0;96.0
;;76;Occitanie;09;1;07;021;Artix;113.0;2.0;115.0
;;76;Occitanie;09;1;01;023;Ascou;115.0;5.0;120.0
;;76;Occitanie;09;3;04;026;Audressein;146.0;1.0;147.0
;;76;Occitanie;09;3;11;033;Bagert;41.0;1.0;42.0
;;76;Occitanie;09;3;04;035;Balaguères;197.0;3.0;200.0
;;76;Occitanie;09;3;03;042;La Bastide-de-Sérou;972.0;14.0;986.0
;;76;Occitanie;09;2;06;048;Belloc;84.0;0.0;84.0
;;76;Occitanie;09;2;06;052;Besset;165.0;7.0;172.0
;;76;Occitanie;09;2;07;056;Bézac;476.0;11.0;487.0
;;76;Occitanie;09;3;02;061;Les Bordes-sur-Arize;472.0;5.0;477.0
;;76;Occitanie;09;1;01;064;Bouan;41.0;0.0;41.0
;;76;Occitanie;09;2;10;067;Brie;206.0;2.0;208.0
;;76;Occitanie;09;1;13;072;Calzan;45.0;1.0;46.0
;;76;Occitanie;09;2;06;074;Camon;152.0;1.0;153.0
;;76;Occitanie;09;3;02;075;Campagne-sur-Arize;286.0;6.0;292.0
;;76;Occitanie;09;1;12;077;Capoulet-et-Junac;191.0;1.0;192.0
;;76;Occitanie;09;1;01;078;Carcanières;71.0;0.0;71.0
;;76;Occitanie;09;1;01;088;Caychax;14.0;0.0;14.0
;;76;Occitanie;09;1;12;093;Celles;143.0;1.0;144.0
;;76;Occitanie;09;3;03;097;Clermont;118.0;0.0;118.0
;;76;Occitanie;09;1;13;101;Coussa;278.0;4.0;282.0
;;76;Occitanie;09;1;13;104;Dalou;784.0;18.0;802.0
;;76;Occitanie;09;3;02;105;Daumazan-sur-Arize;804.0;11.0;815.0
;;76;Occitanie;09;2;09;106;Dreuilhe;363.0;17.0;380.0
;;76;Occitanie;09;3;03;108;Durban-sur-Arize;179.0;7.0;186.0
;;76;Occitanie;09;2;07;116;Escosse;362.0;5.0;367.0
;;76;Occitanie;09;3;02;124;Le Fossat;1061.0;16.0;1077.0
;;76;Occitanie;09;2;09;126;Freychenet;82.0;3.0;85.0
;;76;Occitanie;09;1;12;134;Gestiès;36.0;0.0;36.0
;;76;Occitanie;09;1;01;140;Ignaux;126.0;6.0;132.0
;;76;Occitanie;09;3;03;149;Lacourt;201.0;2.0;203.0
;;76;Occitanie;09;2;06;150;Lagarde;210.0;4.0;214.0
;;76;Occitanie;09;2;06;157;Laroque-d'Olmes;2414.0;29.0;2443.0
;;76;Occitanie;09;2;06;161;Léran;616.0;18.0;634.0
;;76;Occitanie;09;1;12;162;Lercoul;14.0;0.0;14.0
;;76;Occitanie;09;2;09;165;Lesparrou;233.0;5.0;238.0
;;76;Occitanie;09;2;09;168;Lieurac;180.0;7.0;187.0
;;76;Occitanie;09;3;11;289;Lorp-Sentaraille;1392.0;23.0;1415.0
;;76;Occitanie;09;1;13;174;Loubières;359.0;9.0;368.0
;;76;Occitanie;09;2;06;178;Malegoude;37.0;2.0;39.0
;;76;Occitanie;09;1;13;179;Malléon;79.0;3.0;82.0
;;76;Occitanie;09;2;06;180;Manses;128.0;1.0;129.0
;;76;Occitanie;09;3;02;181;Le Mas-d'Azil;1236.0;20.0;1256.0
;;76;Occitanie;09;1;12;192;Miglos;132.0;5.0;137.0
;;76;Occitanie;09;2;06;194;Mirepoix;3106.0;124.0;3230.0
;;76;Occitanie;09;3;11;204;Montesquieu-Avantès;261.0;10.0;271.0
;;76;Occitanie;09;2;09;206;Montferrier;544.0;12.0;556.0
;;76;Occitanie;09;1;05;207;Montgailhard;1456.0;37.0;1493.0
;;76;Occitanie;09;1;12;217;Niaux;151.0;3.0;154.0
;;76;Occitanie;09;1;01;218;Orgeix;101.0;1.0;102.0
;;76;Occitanie;09;1;01;220;Orlu;160.0;4.0;164.0
;;76;Occitanie;09;2;null;225;Pamiers;16512.0;524.0;17036.0
;;76;Occitanie;09;1;01;228;Perles-et-Castelet;219.0;4.0;223.0
;;76;Occitanie;09;2;08;238;Les Pujols;862.0;16.0;878.0
;;76;Occitanie;09;3;03;246;Rimont;542.0;24.0;566.0
;;76;Occitanie;09;3;03;247;Rivèrenert;192.0;2.0;194.0
;;76;Occitanie;09;2;08;254;Saint-Amadou;272.0;7.0;279.0
;;76;Occitanie;09;2;06;259;Saint-Félix-de-Tournegat;152.0;4.0;156.0
;;76;Occitanie;09;3;04;261;Saint-Girons;6129.0;401.0;6530.0
;;76;Occitanie;09;2;07;265;Saint-Jean-du-Falga;2864.0;60.0;2924.0
;;76;Occitanie;09;2;10;275;Saint-Quirc;369.0;10.0;379.0
;;76;Occitanie;09;2;10;282;Saverdun;4808.0;152.0;4960.0
;;76;Occitanie;09;1;01;283;Savignac-les-Ormeaux;397.0;16.0;413.0
;;76;Occitanie;09;3;04;297;Sor;28.0;0.0;28.0
;;76;Occitanie;09;3;03;304;Suzan;24.0;0.0;24.0
;;76;Occitanie;09;3;11;308;Taurignan-Vieux;206.0;8.0;214.0
;;76;Occitanie;09;3;02;310;Thouars-sur-Arize;40.0;2.0;42.0
;;76;Occitanie;09;2;07;319;Unzent;119.0;4.0;123.0
;;76;Occitanie;09;1;13;340;Vira;158.0;4.0;162.0
;;76;Occitanie;09;2;06;341;Viviès;156.0;0.0;156.0
;;76;Occitanie;11;2;09;008;Alet-les-Bains;384.0;5.0;389.0
;;76;Occitanie;11;2;14;015;Arques;253.0;2.0;255.0
;;76;Occitanie;11;2;14;021;Axat;482.0;7.0;489.0
;;76;Occitanie;11;1;15;022;Azille;1125.0;23.0;1148.0
;;76;Occitanie;11;2;14;028;Belcaire;369.0;7.0;376.0
;;76;Occitanie;11;2;01;034;Belvèze-du-Razès;841.0;12.0;853.0
;;76;Occitanie;11;1;18;042;Blomac;254.0;3.0;257.0
;;76;Occitanie;11;2;09;046;Bourigeole;55.0;0.0;55.0
;;76;Occitanie;11;1;15;056;Cabrespine;179.0;0.0;179.0
;;76;Occitanie;11;1;01;057;Cahuzac;30.0;0.0;30.0
;;76;Occitanie;11;3;07;071;Cascastel-des-Corbières;216.0;1.0;217.0
;;76;Occitanie;11;1;01;072;La Cassaigne;188.0;6.0;194.0
;;76;Occitanie;11;3;08;077;Castelnau-d'Aude;494.0;12.0;506.0
;;76;Occitanie;11;1;19;079;Caudebronde;220.0;3.0;223.0
;;76;Occitanie;11;1;18;083;Caunettes-en-Val;56.0;0.0;56.0
;;76;Occitanie;11;3;17;086;Caves;879.0;11.0;890.0
;;76;Occitanie;11;1;03;088;Cazilhac;1637.0;53.0;1690.0
;;76;Occitanie;11;2;14;091;Chalabre;1115.0;12.0;1127.0
;;76;Occitanie;11;1;18;095;Comigne;329.0;5.0;334.0
;;76;Occitanie;11;1;03;102;Couffoulens;538.0;13.0;551.0
;;76;Occitanie;11;3;07;113;Cucugnan;121.0;1.0;122.0
;;76;Occitanie;11;1;18;133;Fajac-en-Val;51.0;0.0;51.0
;;76;Occitanie;11;1;01;134;Fajac-la-Relenque;51.0;4.0;55.0
;;76;Occitanie;11;3;07;137;Félines-Termenès;133.0;4.0;137.0
;;76;Occitanie;11;3;17;144;Fitou;1147.0;16.0;1163.0
;;76;Occitanie;11;1;18;151;Fontiès-d'Aude;555.0;12.0;567.0
;;76;Occitanie;11;3;07;157;Fraissé-des-Corbières;221.0;3.0;224.0
;;76;Occitanie;11;2;09;158;Gaja-et-Villedieu;309.0;4.0;313.0
;;76;Occitanie;11;2;14;160;Galinagues;31.0;1.0;32.0
;;76;Occitanie;11;2;14;165;Ginoles;298.0;8.0;306.0
;;76;Occitanie;11;1;01;166;Gourvieille;69.0;2.0;71.0
;;76;Occitanie;11;1;19;174;Les Ilhes;61.0;0.0;61.0
;;76;Occitanie;11;1;19;180;Labastide-Esparbairenque;62.0;1.0;63.0
;;76;Occitanie;11;1;10;189;Laprade;116.0;2.0;118.0
;;76;Occitanie;11;1;05;192;Lasbordes;824.0;19.0;843.0
;;76;Occitanie;11;1;01;193;Lasserre-de-Prouille;290.0;5.0;295.0
;;76;Occitanie;11;2;01;197;Lauraguel;621.0;13.0;634.0
;;76;Occitanie;11;1;15;200;Lespinassière;136.0;2.0;138.0
;;76;Occitanie;11;3;17;202;Leucate;4531.0;53.0;4584.0
;;76;Occitanie;11;1;15;205;Limousis;124.0;2.0;126.0
;;76;Occitanie;11;2;09;206;Limoux;10339.0;397.0;10736.0
;;76;Occitanie;11;2;09;207;Loupia;253.0;6.0;259.0
;;76;Occitanie;11;3;07;210;Luc-sur-Orbieu;1159.0;15.0;1174.0
;;76;Occitanie;11;1;03;223;Mas-des-Cours;23.0;1.0;24.0
;;76;Occitanie;11;3;08;241;Montbrun-des-Corbières;340.0;1.0;341.0
;;76;Occitanie;11;1;05;243;Montferrand;648.0;10.0;658.0
;;76;Occitanie;11;2;14;244;Montfort-sur-Boulzane;88.0;1.0;89.0
;;76;Occitanie;11;2;14;249;Montjardin;80.0;1.0;81.0
;;76;Occitanie;11;3;16;258;Moussan;2079.0;47.0;2126.0
;;76;Occitanie;11;3;07;260;Mouthoumet;115.0;1.0;116.0
;;76;Occitanie;11;2;14;263;Nébias;257.0;8.0;265.0
;;76;Occitanie;11;3;07;271;Palairac;31.0;0.0;31.0
;;76;Occitanie;11;1;03;272;Palaja;2692.0;77.0;2769.0
;;76;Occitanie;11;3;17;188;La Palme;1889.0;20.0;1909.0
;;76;Occitanie;11;2;09;274;Pauligne;363.0;8.0;371.0
;;76;Occitanie;11;1;01;277;Pécharic-et-le-Py;29.0;2.0;31.0
;;76;Occitanie;11;1;15;286;Peyriac-Minervois;1142.0;17.0;1159.0
;;76;Occitanie;11;2;14;287;Peyrolles;89.0;4.0;93.0
;;76;Occitanie;11;2;09;293;Pomas;985.0;16.0;1001.0
;;76;Occitanie;11;3;17;266;Port-la-Nouvelle;5882.0;70.0;5952.0
;;76;Occitanie;11;1;10;308;Raissac-sur-Lampy;466.0;8.0;474.0
;;76;Occitanie;11;1;15;190;La Redorte;1275.0;16.0;1291.0
;;76;Occitanie;11;2;14;316;Rivel;218.0;1.0;219.0
;;76;Occitanie;11;1;19;319;Roquefère;71.0;2.0;73.0
;;76;Occitanie;11;2;09;338;Saint-Couat-du-Razès;43.0;1.0;44.0
;;76;Occitanie;11;1;10;339;Saint-Denis;511.0;8.0;519.0
;;76;Occitanie;11;3;07;345;Saint-Jean-de-Barrou;269.0;0.0;269.0
;;76;Occitanie;11;3;07;351;Saint-Laurent-de-la-Cabrerisse;757.0;15.0;772.0
;;76;Occitanie;11;1;01;359;Saint-Michel-de-Lanès;487.0;6.0;493.0
;;76;Occitanie;11;1;01;334;Sainte-Camelle;124.0;0.0;124.0
;;76;Occitanie;11;1;19;372;Salsigne;388.0;9.0;397.0
;;76;Occitanie;11;3;17;379;Sigean;5620.0;111.0;5731.0
;;76;Occitanie;11;2;14;380;Sonnac-sur-l'Hers;137.0;2.0;139.0
;;76;Occitanie;11;1;05;385;Soupex;240.0;2.0;242.0
;;76;Occitanie;11;1;18;387;Taurize;106.0;1.0;107.0
;;76;Occitanie;11;3;07;390;Thézan-des-Corbières;568.0;6.0;574.0
;;76;Occitanie;11;1;18;397;Trèbes;5386.0;119.0;5505.0
;;76;Occitanie;11;2;14;402;Valmigère;27.0;0.0;27.0
;;76;Occitanie;11;1;19;404;Ventenac-Cabardès;959.0;30.0;989.0
;;76;Occitanie;11;3;07;409;Vignevieille;106.0;2.0;108.0
;;76;Occitanie;11;2;09;412;Villardebelle;61.0;1.0;62.0
;;76;Occitanie;11;1;15;416;Villarzel-Cabardès;270.0;8.0;278.0
;;76;Occitanie;11;2;01;417;Villarzel-du-Razès;95.0;2.0;97.0
;;76;Occitanie;11;2;09;420;Villebazy;140.0;3.0;143.0
;;76;Occitanie;11;2;14;424;Villefort;86.0;1.0;87.0
;;76;Occitanie;11;1;15;426;Villegly;1227.0;18.0;1245.0
;;76;Occitanie;11;1;01;438;Villesiscle;366.0;9.0;375.0
;;76;Occitanie;11;1;10;439;Villespy;425.0;9.0;434.0
;;76;Occitanie;81;2;15;001;Aguts;237.0;5.0;242.0
;;76;Occitanie;81;2;15;006;Algans;213.0;4.0;217.0
;;76;Occitanie;81;1;10;020;Aussac;263.0;12.0;275.0
;;76;Occitanie;81;2;15;022;Bannières;211.0;4.0;215.0
;;76;Occitanie;81;1;23;024;Beauvais-sur-Tescou;376.0;7.0;383.0
